user,rating,date,review
Amazon Customer,"1,0",21 avril 2019,"à ma grande surprise cette tablette ne supporte pas tous les livres vendus en kindle. J'ai acheté la tablette pour un besoin précis pour afficher certains livres et ils sont indisponible pour ma tablette.
il n'ya pas de hotline ni de contact à joindre. Je sens l'arnaque ou la communication excessif pour un produit à faible valeur."
P. Math.,"4,0",12 décembre 2018,"J'apprécie particulièrement la prise en mains et l'interface utilisateur. Il manque peut-être une indication visuelle claire sur l'avancement de la lecture : le pourcentage est bien indiqué, mais j'aurais préféré par exemple une barre d'avancement."
NINI,"5,0",21 janvier 2019,"Cette Kindle est parfaite pour une personne comme moi qui lit énormément. La capacité de stockage est correcte, la batterie tient bien plus que celle de ma tablette. La lecture se fait sans pénibilité pour les yeux.
Très bon produit"
valette sylvie,"5,0",8 janvier 2019,"c'est notre fille qui nous les a offerte , nous en sommes ravis !
c'est génial fini les livres encombrant a trimballer partout , c'est encore nouveau pour nous et nous avons encore des choses a apprendre , mais c'est très facile d'utilisation , on apprend très vite ."
yoann fourel,"5,0",4 décembre 2018,"très pratique pour emmener partout, ou simplement lire chez soi. Une vrai bibliothèque dans un format compact. Maniabilité et navigation intuitive. rétroéclairage, le produit est incontestablement un must pour tout amateur de lecture."
Jeannicolas HUYGHE,"5,0",4 mars 2019,Super ! Je m'en sers pour lire en cours c'est trop bien ! Et je m'attendais pas à vraiment avoir l'effet d'un livre sous les yeux ! C'est un super produit
antoine,"5,0",9 juin 2019,"Une fois adopté
On ne peut plus s en passer
Prendre version sans pubs de préférence"
xavier rohart,"5,0",5 janvier 2019,"Je lisais sur iPad... le confort est incomparable, les fonctions vraiment intéressantes. Je me suis même remis à lire en anglais Grace au dictionnaire intégré"
Wendy,"5,0",18 décembre 2018,"Adepte des livres papiers pour leur odeur et pour le fait de tourner les pages, je me suis laissé tenté par cette liseuse pour le côté pratique. Je n'ai pas encore vraiment bien utilisé mais grâce aux extraits qu'offre la Kindle je peux facilement me laisser tenté par des livres, je compte d'ailleurs en acheté un. Dans l'ensemble je suis plutôt fan, ça va me permettre de me remettre à lire comme il faut."
Seb,"5,0",3 avril 2019,"Offert a la famille, facile et agréable d'utilisation, ils en ont même acheté une seconde"
Rebecca,"5,0",17 janvier 2019,"Je l'adore, je la met dans mon sac et l'emmène partout . Pratique,  elle est tactile,  rétro éclairée,  j'ai même pu remettre mes anciens livres que je possédé déjà . Très bon produits de très bonne qualité,  jamais déçu avec Kindle . Je recommande."
geniaux,"5,0",2 février 2019,"Avec la kindle on peut lire n'importe où, n'importe quand s'en traîner 10 kg de livre dans son sac. ma kindle ne quitte plus mon sac. je l'ai toujours à porter de main. la nuit on n'a pas besoin d'éclairer on voit très bien  sans s'abimer les yeux."
Corto,"4,0",18 mars 2019,"Facile à utiliser, claire, complète dictionnaire et de dimension raisonnable pour voyager."
Rayan,"3,0",3 janvier 2019,La tablette est géniale. Rien à dire dessus. Le câble reçu avec par contre n est pas compatible avec l'appareil et ne rentre pas dans la tablette. Vraiment dommage. Jai du me débrouiller et trouver un autre câble pour recharger ma liseuse.
Murielle Fischer,"5,0",2 décembre 2018,"La première chose qui frappe c'est sa légèreté. Fonctions améliorées par rapport à mon ancien, plus facile d'utilisation et convivial. Une réussite."
Mj,"5,0",6 mars 2019,Facile d'utilisation. Bonne prise en main. Très facile. Batterie excellente. A recommander
Client d'Amazon,"5,0",7 mars 2019,"Première liseuse, vraiment pas déçu à conseiller encore plus si on a le prime, sinon calibre est votre ami :-)"
lollie,"5,0",12 avril 2019,"Tout est parfait je l'adore elle me suis partout
Cela reste un achat récent donc à voir dans le temps mais pour l'instant je ne regrette absolument pas mon achat !"
Calain,"5,0",14 février 2019,"Elle est légère, avec une interface facile de lecture et d'utilisation.
La synchro avec le téléphone est parfaite.
Le seul petit truc c'est que je m’attendais à un noir plus ""noir"", mais rien de bien grave."
Lili1888,"4,0",26 mai 2019,"Sa taille fait qu'elle est très pratique pour voyager, elle ne prends pas beaucoup de place. La possibilité de régler la luminosité est un vrai plus et le tactile réponds très bien. Je n'ai pas encore tester l'option de résistance à l'eau mais ça peux être pratique en cas de rencontre malheureuse avec la pluie."
any,"5,0",26 février 2019,"pratique et belle,je viens de recevoir ma kindle, on verra a l usage, je recommande"
Laurent Lopez,"5,0",2 mai 2019,"C’est  mon second kindle, pratique et facile à transporter, il ne me quitte pas"
Dmytro,"1,0",4 juin 2019,"Lumière inégale sur la zone de l'écran.  La vitesse de travail est plus lente que dans la version précédente.  Fonctionnement du système d'exploitation est avec des bogues (par exemple, un geste peut faire passer immédiatement à la 2ème page et non à la suivante)."
Davina,"5,0",26 mars 2019,"Au tooooop , je lis encore plus qu'avant , la qualité d'écran est incomparable"
Master Chief,"4,0",17 février 2019,"Excellente liseuse, le service kindle d'amazon est impeccable.
4 étoiles sur 5 néanmoins car j'attendais un réglage automatique du rétro-éclairage en fonction de l'environnement. Tout se fait manuellement. Dommage car c'était un critère important pour moi.
Pour le reste tout est vraiment bon. 👌"
jamil martig,"4,0",10 mars 2019,"Fonctionne, dommage qu'il ne soit pas livré avec le chargeur à brancher sur le 220 volts et une protection.
Sinon le produit est agréable à utiliser.
Dommage que cette liseuse n'accepte pas les epub."
garcia,"5,0",22 février 2019,"Très satisfaite de ce produit
La lumière se règle automatiquement en fonction de la lumière ambiante
Tenu de la batterie extra
Faciliter d'utilisation 😊
Je suis une adepte des livres format papier mais là j'avoue que j'apprécie sa légèreté"
Cammarota  Gwendoline,"4,0",2 juin 2019,"Rien à redire, pratique légère et peu consommatrice de batterie."
Joelle BEGA,"5,0",15 mars 2019,"Un peu septique au début de passer sur des formats numériques mais je ne reviendrai plus en arriere. Je peux lire 4h sans avoir mal aux yeux. Bon écran, agréable au touché, prise en mal très facile . Luminosité réglable ce qui est tres pratique la nuit ou le jour en plein soleil. Bref superbe tablette !! Je recommande les yeux fermés !"
Maczkaneige,"5,0",18 mars 2019,"Grande fluidité pour tourner les pages. Excellente qualité, grand confort de lecture. A acheter les yeux fermés pour lire (si j'ose dire !...)"
M. Nicolas Mélin,"5,0",20 mars 2019,"Ça faisait un moment que je pensais à en prendre une, c'est génial, légère, facile à transporter, la batterie est inépuisable. Parfait pour ne pas emporter sa bibliothèque quand on bouge souvent."
brmc,"5,0",19 janvier 2019,"c'était un cadeau de noël pour ma femme et elle est très contante, après une mise en main pas si facile elle l'utilise régulièrement."
Isa de bordeaux,"4,0",1 février 2019,"C'est ma deuxième kindle et j'en suis toujours aussi contente. Toutefois, je la trouve un peu moins réactive que l'ancienne. mais ce n'est pas bien gênant."
Catherine,"4,0",1 décembre 2018,"J’adore. Depuis que j’ai mon Kindle Paperwhite, mon rythme de lecture s’est accéléré. Seul tout petit souci, parfois les pages ne se tournent pas, il faut aller retourner à la page précédente et tourner à nouveau pour y arriver."
Leunens,"5,0",1 décembre 2018,On a presque l'impression de lire un livre papier avec tout le confort que peut offrir le numérique.
Hocquard Anne Lise,"5,0",2 janvier 2019,"confort de lecture, même pour une personne avec des problèmes de vue important. possibilité d'adapter la police d'écriture"
VICLO06,"5,0",5 janvier 2019,La taille du Kindle Paperwhite est parfaite et la lecture est très agréable.
gj45,"5,0",9 décembre 2018,"Superbe tablette, qualité de fabrication palpable avec très bonne retro eclairage, mais atte,tion c'est un system specifique a amazon, donc les epub ne marche pas ici, mais si ceci ne vous dérange pas achetez ce Kindle les yeux fermé et bravo Amazon."
fanmode,"5,0",20 janvier 2019,"Très utile et performant, évite d'acheter des livres et surtout très pratique à mettre dans son sac, à emporter en vacances...."
Client Amazon,"5,0",23 mai 2019,"Impossible de l’en passer
C’est juste le top du top"
Gabor,"4,0",20 février 2019,"Plutôt bien avec accès au contenu Amazon prime, remplit son rôle sans plus. L'écran n'est pas très réactif. Je comprends pas l'engouement autour de cette liseuse."
BOADECH,"5,0",4 décembre 2018,"Voilà une lectrice vorace qui a pu emporter 10 livres avec elle en vacances sans alourdir ses bagages.
Si le voyage avait eu lieu 10 jours plus tard elle aurait pu bénéficier d’une grosse promo Amazon. Une offre de livres pourrait récompenser les premiers acquéreurs ?"
Cédric Vignon,"4,0",5 mars 2019,"Très satisfait, moins de bord autour de l’écran aurait pu être appréciable
Point négatif: encore un chargeur micro usb, l’usb Type C aurait été préférable"
Luse,"5,0",17 février 2019,Je suis juste ravie d'avoir franchie le pas aprés tant d'hésitation.
Daniel,"5,0",28 mars 2019,"Superbe produit. Je ne m'en sépare presque jamais. Avec son étui, je n'ai pas peur de le ramener avec moi. C'est bon de savoir que l'on peut lire à tout moment."
Saphir,"5,0",23 mai 2019,"J ai hésité à m y mettre a la liseuse. Franchement aucun regret. Facile d utilisation. On achète le livre directement et on le recoit de suite sans bouger du canapé. Le + je dérange pas mon ami si je veux lire tardivement le soir,  même pas besoin de la lampe de chevet.
J adore."
TROLY,"5,0",16 janvier 2019,"Très satisfaite. Légère, de bonne taille on peut la glisser facilement dans un sac à main. L’ecran Est mate, bonne luminosité  je me surprends à vouloir tourner la page ....pour le moment la batterie tient longtemps..à suivre"
delphined,"4,0",24 mai 2019,Tres bon.produit pas de soucis actuellement.
Bienne Linda,"5,0",17 janvier 2019,"Super  pas lourd ,léger que du bonheur merci"
Yana,"4,0",5 janvier 2019,"Lecture facile sans problème pour les yeux. Peut être utilisé sans que le voisin soit dérangé par la luminosité.
je regrette un peu la facilité de classement de l'ancienne version."
raguet,"5,0",4 janvier 2019,Nous en sommes ravi pour la lecture. Mais ne pas lui en demander plus
Christo,"4,0",1 décembre 2018,"la kindle paperwhite est pratique à emporter partout et est trés simple à utiliser.
l'écran permet une lecture agréable et la mémoire suffisante pour emmener un vaste choix de livre"
Mamie gateuse,"5,0",19 décembre 2018,Bien pratique pour les vacances.  Évite d'emmener des livres encombrants.
gabochette,"4,0",5 avril 2019,"j'avais la kindle 7ème génération et je suis passée à la kindle paperwhite. Que du bonheur, son éclairage intégré et règlable est un plus et une capacité de mémoire plus grande. le seul critère négatif est le prix, qui est bien trop élevé, mais je ne regrette pas mon achat et je le recommande."
betty.06,"3,0",2 décembre 2018,"facile a utilisé, bien conçu, bon éclairage, maniable, bonne capacité de mémoire."
Myl,"1,0",13 mars 2019,"Il s'agit de mon 2ième livre acheté. Pour celui-ci il m' est Impossible de poursuivre la lecture  alors que j'en suis à la page 238. Le livre n'apparait plus, seulement le numéro des pages et un petit carré en guise de livre !
Qui peut solutionner ce problème ? Du coup j'ai des doutes sur la qualité de cet appareil..."
NATHALIE BIENAIME,"5,0",1 décembre 2018,"J’ai déjà un Kindle Voyage que j’adore mais que malheureusement on ne trouve plus ...
Pour mon papa qui était réticent : la simplicité d’utilisation et le confort de lecture sont des arguments de poids"
Client Amazon,"5,0",15 février 2019,"j'avais un des tout premier modèle Kindle et j'ai acheté la version Paperwhite, j'en suis très satisfait, la manipulation tactile est bien agréable. très bon achat, reçu rapidement."
marie renaudet,"4,0",9 mars 2019,Je suis ravie de mon achat. J avais peur de passer au numérique mais il est très simple d utilisation et c est très pratique de tout avoir en si peu de place.  Le Seul petit bemol serait que l on ne puisse pas choisir l orientation de lecture ce n est que portait.
